user_id,age,gender,activity_level,goal,bmi,fitness_experience,has_gym_membership
10164,16,male,low,stay_fit,27.6,beginner,True
10165,16,female,high,stay_fit,30.3,advanced,True
10166,33,male,high,stay_fit,24.9,advanced,False
10167,31,male,medium,lose_weight,25.2,beginner,True
10168,29,male,low,lose_weight,25.8,beginner,False
10169,19,male,low,gain_muscle,24.8,advanced,False
10170,23,male,low,stay_fit,20.7,beginner,False
10171,49,male,low,stay_fit,28.2,advanced,False
10172,50,male,high,stay_fit,25.4,intermediate,True
10173,33,male,low,stay_fit,25.7,advanced,False
10174,22,male,medium,lose_weight,27.0,intermediate,False
10175,27,male,medium,lose_weight,26.9,beginner,False
10176,16,male,high,lose_weight,27.7,advanced,True
10177,38,female,low,lose_weight,25.4,intermediate,False
10178,32,male,medium,stay_fit,21.4,intermediate,False
10179,25,male,low,stay_fit,25.3,beginner,False
10180,21,female,low,lose_weight,23.9,intermediate,False
10181,39,female,medium,stay_fit,21.4,intermediate,False
10182,44,male,medium,lose_weight,28.4,beginner,False
10183,17,male,low,gain_muscle,23.5,beginner,True
10184,49,male,medium,gain_muscle,24.7,advanced,False
10185,21,male,low,lose_weight,21.8,beginner,True
10186,27,male,high,stay_fit,23.8,intermediate,True
10187,33,female,medium,lose_weight,26.8,beginner,False
10188,21,female,high,gain_muscle,30.1,beginner,True
10189,32,male,low,stay_fit,19.6,beginner,True
10190,22,male,high,lose_weight,24.1,beginner,False
10191,52,male,medium,stay_fit,14.6,beginner,True
10192,35,male,low,stay_fit,22.7,beginner,True
10193,37,male,medium,lose_weight,24.4,intermediate,False
10194,29,female,medium,gain_muscle,24.5,intermediate,True
10195,50,male,high,gain_muscle,28.9,beginner,False
10196,30,female,medium,gain_muscle,23.3,advanced,True
10197,21,female,low,gain_muscle,28.7,beginner,False
10198,20,female,medium,lose_weight,24.7,beginner,False
10199,43,male,medium,stay_fit,22.5,advanced,False
10200,20,male,low,lose_weight,24.6,beginner,False
10201,50,male,medium,lose_weight,24.4,beginner,False
10202,33,male,medium,gain_muscle,24.6,beginner,True
10203,16,male,high,gain_muscle,21.9,intermediate,False
10204,17,male,medium,stay_fit,21.9,beginner,True
10205,18,male,medium,stay_fit,27.4,intermediate,False
10206,30,male,low,lose_weight,27.2,advanced,True
10207,17,female,low,stay_fit,21.5,intermediate,True
10208,27,male,high,lose_weight,23.6,intermediate,True
10209,37,male,high,stay_fit,25.1,beginner,True
10210,16,male,medium,lose_weight,26.4,intermediate,False
10211,22,female,high,lose_weight,24.6,advanced,False
10212,24,male,medium,stay_fit,27.5,beginner,True
10213,28,male,high,lose_weight,23.8,beginner,True
10214,34,male,low,lose_weight,28.6,beginner,True
10215,23,female,medium,stay_fit,31.7,intermediate,True
10216,30,female,medium,lose_weight,24.2,beginner,True
10217,19,male,medium,lose_weight,25.1,beginner,False
10218,21,male,low,gain_muscle,21.2,beginner,True
10219,44,male,medium,stay_fit,23.5,advanced,False
10220,22,male,medium,lose_weight,24.5,beginner,True
10221,17,female,low,gain_muscle,26.1,beginner,False
10222,21,female,medium,lose_weight,23.4,intermediate,True
10223,26,female,medium,lose_weight,26.2,beginner,False
10224,46,male,high,lose_weight,22.9,beginner,False
10225,16,male,medium,gain_muscle,27.0,beginner,True
10226,19,male,low,lose_weight,25.2,advanced,False
10227,36,female,medium,gain_muscle,25.1,intermediate,True
10228,21,female,low,gain_muscle,22.6,advanced,False
10229,20,male,medium,stay_fit,23.7,beginner,False
10230,27,male,low,stay_fit,22.9,intermediate,False
10231,34,male,medium,lose_weight,26.6,intermediate,False
10232,32,male,low,gain_muscle,19.9,beginner,False
10233,27,female,low,gain_muscle,21.9,intermediate,False
10234,16,male,high,stay_fit,27.6,advanced,True
10235,17,female,high,lose_weight,24.6,intermediate,False
10236,18,male,medium,gain_muscle,27.7,intermediate,False
10237,25,female,low,stay_fit,26.5,intermediate,False
10238,25,male,high,lose_weight,26.8,intermediate,False
10239,44,female,high,lose_weight,25.3,intermediate,False
10240,23,male,high,gain_muscle,22.0,beginner,True
10241,21,male,medium,stay_fit,24.2,intermediate,True
10242,19,male,low,gain_muscle,20.3,beginner,False
10243,36,male,low,gain_muscle,23.5,beginner,True
10244,31,male,high,lose_weight,22.4,beginner,False
10245,33,male,high,gain_muscle,18.4,intermediate,False
10246,34,female,medium,lose_weight,25.3,beginner,True
10247,17,male,medium,lose_weight,25.0,beginner,True
10248,51,female,medium,gain_muscle,27.8,beginner,False
10249,22,female,high,lose_weight,20.3,intermediate,True
10250,20,male,medium,lose_weight,27.2,beginner,False
10251,19,female,medium,stay_fit,17.0,beginner,False
10252,23,male,low,stay_fit,23.6,intermediate,False
10253,16,male,low,gain_muscle,29.9,beginner,True
10254,25,male,medium,stay_fit,23.9,beginner,True
10255,24,female,high,lose_weight,21.8,beginner,True
10256,16,male,low,lose_weight,23.7,intermediate,False
10257,31,male,low,gain_muscle,26.5,beginner,False
10258,23,male,medium,lose_weight,23.2,beginner,True
10259,44,female,medium,stay_fit,25.2,beginner,False
10260,28,male,medium,gain_muscle,25.1,intermediate,False
10261,18,female,medium,lose_weight,25.6,advanced,False
10262,27,female,medium,gain_muscle,27.1,advanced,True
10263,30,female,high,lose_weight,29.9,intermediate,True
10264,35,female,low,lose_weight,24.3,advanced,True
10265,17,female,medium,gain_muscle,25.0,intermediate,False
10266,21,male,low,gain_muscle,20.4,beginner,True
10267,17,male,high,gain_muscle,26.8,intermediate,True
10268,27,male,high,gain_muscle,28.1,intermediate,False
10269,34,male,low,stay_fit,26.1,beginner,False
10270,44,male,low,lose_weight,19.8,advanced,False
10271,25,male,low,stay_fit,22.8,intermediate,True
10272,19,male,medium,lose_weight,24.2,intermediate,True
10273,43,female,low,lose_weight,21.4,advanced,True
10274,16,male,medium,gain_muscle,30.4,advanced,False
10275,21,female,medium,stay_fit,25.2,beginner,False
10276,18,male,medium,lose_weight,26.8,intermediate,False
10277,50,male,high,gain_muscle,26.8,intermediate,False
10278,22,female,medium,gain_muscle,24.3,intermediate,False
10279,21,male,high,gain_muscle,20.4,beginner,True
10280,20,male,low,lose_weight,26.4,intermediate,False
10281,23,male,low,gain_muscle,30.0,beginner,True
10282,31,male,medium,lose_weight,22.9,beginner,False
10283,22,female,medium,lose_weight,22.3,advanced,True
10284,19,female,low,gain_muscle,26.5,beginner,True
10285,24,male,medium,stay_fit,26.8,advanced,False
10286,19,male,medium,stay_fit,27.4,intermediate,False
10287,16,male,high,lose_weight,23.6,intermediate,False
10288,25,male,medium,lose_weight,23.6,beginner,True
10289,27,male,medium,lose_weight,16.1,advanced,True
10290,23,male,high,lose_weight,24.2,beginner,False
10291,19,male,medium,gain_muscle,22.3,advanced,True
10292,20,male,medium,gain_muscle,17.4,beginner,False
10293,27,male,medium,lose_weight,29.7,advanced,False
10294,22,female,medium,stay_fit,24.7,advanced,False
10295,26,male,low,gain_muscle,18.6,beginner,True
10296,51,female,low,gain_muscle,25.1,intermediate,False
10297,19,female,medium,stay_fit,29.6,advanced,False
10298,39,male,medium,lose_weight,27.6,beginner,False
10299,30,male,low,lose_weight,26.9,beginner,False
10300,32,female,low,gain_muscle,20.3,advanced,False
10301,21,female,low,stay_fit,22.4,beginner,False
10302,17,female,medium,gain_muscle,21.4,beginner,False
10303,24,male,medium,lose_weight,24.1,beginner,True
10304,22,female,medium,stay_fit,26.3,intermediate,True
10305,17,male,medium,stay_fit,25.3,beginner,True
10306,34,female,high,stay_fit,21.3,intermediate,True
10307,55,female,medium,gain_muscle,23.4,intermediate,False
10308,22,male,medium,gain_muscle,27.1,intermediate,False
10309,53,female,high,stay_fit,25.5,advanced,True
10310,43,male,high,gain_muscle,25.2,beginner,False
10311,22,female,medium,lose_weight,21.4,advanced,True
10312,16,male,high,stay_fit,24.5,beginner,True
10313,55,female,medium,gain_muscle,20.6,beginner,False
10314,34,male,medium,lose_weight,21.5,advanced,False
10315,28,female,medium,gain_muscle,19.6,beginner,True
10316,22,male,medium,lose_weight,29.2,intermediate,False
10317,25,male,medium,gain_muscle,29.3,beginner,False
10318,26,male,medium,stay_fit,21.0,beginner,False
10319,32,female,high,gain_muscle,21.7,intermediate,False
10320,31,male,medium,lose_weight,23.0,beginner,True
10321,47,male,low,stay_fit,27.7,intermediate,False
10322,33,male,low,stay_fit,25.8,intermediate,True
10323,35,female,high,lose_weight,28.1,intermediate,True
10324,30,male,high,gain_muscle,29.1,intermediate,False
10325,24,male,medium,stay_fit,25.5,intermediate,False
10326,41,male,high,lose_weight,24.9,beginner,False
10327,53,male,high,lose_weight,28.1,intermediate,False
10328,17,male,high,gain_muscle,27.2,beginner,False
10329,40,male,medium,lose_weight,27.2,advanced,False
10330,44,female,medium,lose_weight,25.4,beginner,False
10331,34,female,low,gain_muscle,27.1,beginner,False
10332,20,male,high,lose_weight,23.1,intermediate,False
10333,30,male,high,gain_muscle,22.3,beginner,True
10334,31,female,medium,lose_weight,23.0,beginner,True
10335,29,male,medium,lose_weight,30.8,intermediate,False
10336,23,female,medium,stay_fit,20.9,intermediate,False
10337,43,male,medium,gain_muscle,26.8,intermediate,False
10338,33,male,low,stay_fit,29.9,intermediate,True
10339,26,male,medium,lose_weight,25.2,intermediate,False
10340,20,female,low,lose_weight,23.0,advanced,False
10341,19,male,high,lose_weight,25.7,beginner,True
10342,42,male,medium,stay_fit,22.5,intermediate,False
10343,22,male,high,gain_muscle,21.3,intermediate,True
10344,47,female,medium,stay_fit,28.0,beginner,False
10345,19,female,low,stay_fit,27.8,intermediate,False
10346,16,male,low,lose_weight,23.0,beginner,False
10347,24,male,high,stay_fit,22.5,intermediate,False
10348,22,female,medium,lose_weight,24.6,beginner,True
10349,52,male,low,gain_muscle,23.7,intermediate,False
10350,35,male,low,gain_muscle,21.5,intermediate,False
10351,19,male,medium,lose_weight,19.4,intermediate,False
10352,31,female,medium,lose_weight,19.6,intermediate,False
10353,37,male,low,gain_muscle,20.4,beginner,False
10354,23,female,medium,gain_muscle,20.9,beginner,False
10355,39,male,medium,lose_weight,24.6,beginner,False
10356,16,male,medium,gain_muscle,21.6,beginner,False
10357,49,female,high,lose_weight,21.7,advanced,True
10358,25,male,medium,gain_muscle,20.2,intermediate,False
10359,22,male,high,gain_muscle,20.3,beginner,True
10360,32,male,low,stay_fit,20.2,intermediate,True
10361,44,female,low,stay_fit,23.8,intermediate,True
10362,46,female,low,stay_fit,27.1,beginner,False
10363,21,female,medium,lose_weight,28.5,intermediate,False
10364,20,female,high,gain_muscle,24.2,beginner,True
10365,18,male,high,gain_muscle,27.2,advanced,False
10366,26,male,medium,stay_fit,21.7,beginner,False
10367,18,female,medium,lose_weight,25.7,intermediate,True
10368,50,male,medium,gain_muscle,21.4,beginner,False
10369,23,male,medium,gain_muscle,25.3,beginner,True
10370,30,male,low,lose_weight,21.5,intermediate,True
10371,33,male,medium,gain_muscle,21.8,beginner,True
10372,31,female,medium,lose_weight,23.8,beginner,True
10373,24,male,low,lose_weight,28.9,advanced,False
10374,24,male,low,lose_weight,26.6,intermediate,False
10375,39,female,low,lose_weight,21.8,beginner,False
10376,19,male,medium,lose_weight,20.8,intermediate,False
10377,30,male,low,gain_muscle,21.5,advanced,False
10378,55,male,medium,stay_fit,25.9,beginner,False
10379,19,female,medium,gain_muscle,24.7,intermediate,False
10380,20,female,medium,lose_weight,26.0,intermediate,True
10381,52,female,high,lose_weight,22.5,beginner,True
10382,21,female,medium,gain_muscle,25.0,intermediate,True
10383,17,male,medium,stay_fit,24.8,intermediate,False
10384,25,female,high,lose_weight,27.8,beginner,True
10385,16,female,medium,gain_muscle,28.7,beginner,False
10386,39,male,high,gain_muscle,26.7,beginner,False
10387,25,male,medium,stay_fit,27.8,intermediate,False
10388,23,female,low,gain_muscle,23.9,intermediate,False
10389,27,female,medium,stay_fit,21.9,advanced,False
10390,19,female,low,lose_weight,23.9,beginner,True
10391,20,female,low,lose_weight,23.6,intermediate,False
10392,22,male,low,gain_muscle,23.4,intermediate,False
10393,18,male,low,gain_muscle,24.0,intermediate,True
10394,24,male,medium,stay_fit,23.5,intermediate,True
10395,25,male,high,gain_muscle,22.6,intermediate,True
10396,21,female,high,lose_weight,23.6,intermediate,False
10397,19,male,low,gain_muscle,26.4,beginner,True
10398,48,male,medium,stay_fit,21.4,beginner,True
10399,30,male,low,stay_fit,28.0,intermediate,True
10400,19,male,medium,stay_fit,27.2,intermediate,True
10401,18,male,high,lose_weight,24.3,beginner,False
10402,32,male,low,gain_muscle,16.9,advanced,False
10403,30,male,high,lose_weight,17.5,intermediate,True
10404,35,male,high,lose_weight,24.3,beginner,True
10405,33,female,medium,lose_weight,26.0,beginner,False
10406,23,male,medium,stay_fit,29.3,intermediate,True
10407,50,male,medium,stay_fit,22.8,intermediate,True
10408,36,male,high,lose_weight,22.5,beginner,True
10409,26,male,medium,stay_fit,20.3,beginner,True
10410,25,male,medium,lose_weight,25.8,beginner,True
10411,19,female,medium,gain_muscle,24.0,beginner,True
10412,35,female,medium,stay_fit,22.6,intermediate,False
10413,18,male,high,gain_muscle,24.1,advanced,False
10414,18,male,high,lose_weight,23.7,intermediate,True
10415,22,female,medium,stay_fit,26.9,intermediate,False
10416,18,female,medium,gain_muscle,22.7,advanced,False
10417,20,female,high,stay_fit,24.0,beginner,False
10418,25,male,low,stay_fit,26.5,intermediate,False
10419,20,male,medium,stay_fit,23.2,advanced,False
10420,45,male,medium,lose_weight,21.8,intermediate,False
10421,42,male,medium,stay_fit,20.2,beginner,True
10422,44,male,medium,stay_fit,20.9,advanced,False
10423,20,male,medium,lose_weight,22.1,intermediate,False
10424,16,male,medium,stay_fit,26.9,beginner,True
10425,40,female,low,stay_fit,21.8,beginner,True
10426,29,female,low,stay_fit,23.4,intermediate,True
10427,23,male,low,lose_weight,20.9,beginner,True
10428,36,female,low,lose_weight,24.2,intermediate,True
10429,39,male,medium,gain_muscle,24.9,intermediate,False
10430,27,female,medium,lose_weight,25.1,intermediate,True
10431,35,male,low,lose_weight,29.3,advanced,False
10432,25,male,medium,lose_weight,24.0,beginner,True
10433,23,male,medium,stay_fit,24.9,beginner,False
10434,19,male,low,gain_muscle,22.3,intermediate,False
10435,29,female,medium,gain_muscle,30.5,beginner,False
10436,21,male,medium,stay_fit,26.5,beginner,True
10437,33,male,low,lose_weight,26.7,intermediate,True
10438,21,male,low,lose_weight,27.3,advanced,False
10439,32,male,high,lose_weight,26.2,intermediate,False
10440,28,male,medium,stay_fit,27.4,advanced,True
10441,29,female,medium,gain_muscle,23.4,beginner,True
10442,50,female,medium,gain_muscle,30.8,intermediate,False
10443,28,female,high,stay_fit,19.4,intermediate,False
10444,20,female,high,lose_weight,23.2,beginner,False
10445,30,male,medium,stay_fit,29.2,beginner,False
10446,30,female,medium,lose_weight,23.5,advanced,False
10447,16,male,medium,lose_weight,26.0,beginner,True
10448,52,female,low,lose_weight,22.6,intermediate,True
10449,44,male,high,lose_weight,25.3,beginner,True
10450,19,female,medium,lose_weight,22.9,beginner,False
10451,30,female,medium,lose_weight,27.5,advanced,False
10452,16,female,high,stay_fit,24.9,beginner,False
10453,27,female,low,lose_weight,18.7,intermediate,True
10454,41,female,low,gain_muscle,21.6,intermediate,False
10455,33,female,medium,lose_weight,21.1,advanced,False
10456,29,male,medium,lose_weight,28.2,intermediate,False
10457,21,male,medium,stay_fit,20.3,intermediate,False
10458,28,male,low,gain_muscle,23.2,intermediate,False
10459,23,male,medium,lose_weight,30.3,intermediate,False
10460,35,male,low,gain_muscle,27.7,beginner,False
10461,49,male,medium,lose_weight,21.4,beginner,True
10462,39,male,low,lose_weight,21.3,beginner,True
10463,21,female,medium,stay_fit,21.1,beginner,True
10464,20,female,high,gain_muscle,24.6,advanced,False
10465,55,male,high,lose_weight,22.5,beginner,True
10466,20,male,medium,gain_muscle,24.7,intermediate,False
10467,16,male,medium,gain_muscle,24.9,beginner,False
10468,25,male,medium,gain_muscle,24.1,advanced,True
10469,21,female,medium,lose_weight,24.4,intermediate,False
10470,22,male,high,stay_fit,24.3,intermediate,True
10471,26,male,high,lose_weight,21.7,beginner,True
10472,16,female,high,gain_muscle,19.7,beginner,False
10473,28,female,high,stay_fit,24.2,beginner,True
10474,29,male,low,lose_weight,21.7,beginner,True
10475,33,female,medium,stay_fit,26.9,beginner,False
10476,24,male,high,stay_fit,20.2,beginner,False
10477,30,male,high,gain_muscle,22.9,beginner,False
