user_id,subscription_date,plan_type,price
29676,2025-02-11,annual,99.99
29680,2025-03-30,monthly,9.99
29694,2025-03-15,monthly,9.99
29695,2025-03-26,monthly,9.99
29696,2025-01-24,monthly,9.99
29709,2025-03-13,annual,99.99
29725,2025-03-09,monthly,9.99
29733,2025-03-07,monthly,9.99
29758,2025-01-18,monthly,9.99
29761,2025-02-08,monthly,9.99
29770,2025-02-27,monthly,9.99
29771,2025-01-15,monthly,9.99
29777,2025-01-26,annual,99.99
29785,2025-02-03,monthly,9.99
29793,2025-03-26,annual,99.99
29798,2025-03-09,monthly,9.99
29811,2025-01-15,monthly,9.99
29833,2025-03-26,monthly,9.99
29840,2025-02-01,monthly,9.99
29845,2025-01-31,annual,99.99
29849,2025-02-08,monthly,9.99
29854,2025-01-24,annual,99.99
29863,2025-02-28,monthly,9.99
29878,2025-03-16,annual,99.99
29882,2025-03-26,monthly,9.99
29885,2025-03-20,monthly,9.99
29894,2025-02-23,annual,99.99
29900,2025-03-31,monthly,9.99
29903,2025-02-20,monthly,9.99
29917,2025-02-27,annual,99.99
29920,2025-03-09,monthly,9.99
29926,2025-02-21,monthly,9.99
29933,2025-03-01,monthly,9.99
29942,2025-03-11,monthly,9.99
29953,2025-01-27,annual,99.99
29960,2025-03-25,monthly,9.99
29964,2025-03-24,monthly,9.99
29973,2025-03-13,annual,99.99
29978,2025-01-11,annual,99.99
29985,2025-03-24,monthly,9.99
29995,2025-03-02,monthly,9.99
